Louis Jadot 'Les Roches Rouges' Mâcon Rouge 2021,"The gentle, rolling hills of the Mâconnais region in the south of Burgundy makes fresh and fruity wines accessible in their youth. This wine is sourced from several vineyard sites to create a light and supple blend of around 80% Gamay and 20% Pinot Noir. An enticing nose showing subtle hints of redcurrant and raspberry, with a fruity, well-balanced palate and a fresh finish. Best consumed while fresh and young, making the perfect red for white meat.",£16.99 per bottle,75CL,Gamay,Pinot Noir,Natural Cork,France,9.8,"Raspberry, Red Fruit, Strawberry",per bottle,Red,ABV 13.00%,Burgundy,Light & Elegant,2021,Macon,16.99
"Miraval Rosé 2021/22 Magnum, Côtes de Provence","The 17th-century Miraval estate is located in the Var region of Provence, and was bought by Brad Pitt and Angelina Jolie in 2009 and extensively renovated. With winemaking expertise from Perrin, the first modern vintage was released in 2012, and was met with wide acclaim. A beautifully pale pink colour, with a nose of wild strawberry and stone fruit, with delicate floral touches. Great palate texture, with soft tangerine and peach notes joining layers of berry fruit. Enjoy on its own or with fine seafood.",£47.99 per bottle,150CL,Cinsault,"Syrah, Grenache, Rolle",Natural Cork,France,19.5,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Côtes De Provence,47.99
"Montes ‘Purple Angel’ Carménère 2019/20, Colchagua Valley","Montes was founded in 1987 by winemaker Aurelio Montes and Douglas Murray. Their vision was to produce Chilean wines of premium quality. They've continued to raise the bar for the country ever since. And the Purple Angel is one of the most sought-after Carménères in the world. Expect complex aromas of ripe and dried dark fruit, along with toast and vanilla from oak-ageing. Decant for an hour before serving at 17-19 degrees.",£85.00 per bottle,75CL,Carménère,Petit Verdot,Natural Cork,Chile,11.3,"Vanilla, Black Cherry, Black Pepper, Black Plum, Blackberry, Blackcurrant, Blueberry, Chocolate, Leather, Tobacco",per bottle,Red,ABV 15.00%,Central Valley,Bold & Spicy,2020,Colchagua Valley,85.0
"Ornellaia 'Le Serre Nuove dell'Ornellaia' 2019/20, Bolgheri","You'll find Ornellaia in one of the world’s most exciting wine regions, Bolgheri. They create one of Italy's most in demand wines. This, their second wine, is made on the same estate, with the same attention to detail, and exactly the same practices, but from slightly younger vines. It's your chance to taste their excellence at a reasonable price. A true Super Tuscan. It’s a blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot with depths of flavour and excellent ageing potential.",£59.99 per bottle,75CL,Merlot,"Petit Verdot, Cabernet Franc, Cabernet Sauvignon",Natural Cork,Italy,10.9,"Vanilla, Chocolate, Red Fruit, Tobacco",per bottle,Red,ABV 14.50%,Tuscany,Savoury & Full Bodied,2020,Bolgheri,59.99
"Penfolds ‘Father’ Grand Tawny, Australia","Penfolds is an iconic name in Australian wine. Widely regarded as the country’s leading producer, their reputation for excellence is recognised throughout the world. Their tradition of crafting fortified wines dates back to 1844 – the winery’s founding year – and this elegant bottling is a tribute to their over 170 years of winemaking greatness. It’s a blend of outstanding wines that have each been matured separately in oak, then combined to create Penfolds’ distinctive Tawny house style. Discover opulent notes of toasted nuts, chocolate, raisin, fruitcake and clove, with a long, fresh finish. It’s ready to drink now, so enjoy it with a classic cheeseboard.",£26.99 per bottle,75CL,Grenache,"Syrah, Mourvèdre",Natural Cork,Australia,13.9,"Walnut, Caramel, Dried Fruit, Raisin",per bottle,Red,ABV 18.50%,South East Australia,Savoury & Full Bodied,NV,Barossa Valley,26.99
"Rasteau 'L'Andéol' 2019/20 Famille Perrin, Rhône Valley","Château de Beaucastel is an estate in Châteauneuf-du-Pape that’s world renowned for highly complex and ageworthy wines. The Perrin family who run it are just as famous as their much sought-after bottles. Happily, their expertise extends to other areas of the Southern Rhône which don’t warrant the same price tag as Châteauneuf-du-Pape. Up until 2010, Rasteau was an appellation known mostly for sweet, fortified wines, but winemakers like the Perrins are changing that. They make this Grenache blend from 70-year-old vines, with only a small amount of the wine being aged in oak to let its fruity flavours shine. Expect an elegant and silky red, with flavours of black cherry and wild berries, plus notes of dark chocolate, garrigue herbs and spice – just the thing for rich red meat dishes.",£17.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.9,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Rasteau,17.99
"VIK Milla Cala 2019/20, Cachapoal Valley","In 2004, Alex and Carrie Vik set out with the ambition to make one of the world's best wines. After a two-year scientific study, an architectural competition and 4,300 hectares of Andean wilderness, they now create some of the finest reds in Chile. A previous vintage of the Milla Cala was once featured in Decanter's Best 100 Wines in the World. This has lush flavours of strawberry, plum, vanilla and coffee. Decant for an hour before serving at 16 degrees with roast lamb or cellar for up to a decade.",£38.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Carménère, Cabernet Franc",Natural Cork,Chile,10.5,"Green Bell Pepper, Black Cherry, Black Plum, Blackcurrant, Cedar",per bottle,Red,ABV 14.00%,Central Valley,Bold & Spicy,2020,Cachapoal Valley,38.99
Vidal-Fleury Côtes du Rhône 2019/20,"Very few French wineries can claim to have been visited by one of America's Founding Fathers. Serving as US Ambassador at the time, Thomas Jefferson visited the Vidal-Fleury estate in 1787, six years after it was founded. Today, it is the oldest continuously-operating winery in the Rhône Valley. Winemaking has been in the hands of Guy Sarton du Jonchay since 2008. His experience extends to both sides of the hemisphere, including Bordeaux, Australia and Argentina. Along with making some of the most prestigious wines of the region, like Côte-Rôtie, Condrieu and Hermitage, Guy makes this introductory Côtes du Rhône – and its value for money has long made it a Majestic favourite. Expect rich and juicy bramble-fruit flavours with savoury herbs and spice, plus silky, persistent tannins. Try it with a classic Rhône dish, like a duck confit cassoulet.",£12.99 per bottle,75CL,Grenache,"Syrah, Carignan, Mourvèdre",Natural Cork,France,11.3,"Spice, Black Plum, Blackberry, Cedar, Earth, Raspberry",per bottle,Red,ABV 15.00%,Rhône,Bold & Spicy,2020,Côtes Du Rhône,12.99
"Viñalba ‘Cuvée Diane’ 2019/20, Mendoza","Hervé J Fabre was the first winemaker in Argentina to create single-variety Malbec wines. That’s not to say he doesn’t still champion other grape varieties that thrive in Mendoza’s high-altitude vineyards. His winemaking philosophy is very much one of minimal intervention, aiming to create powerful-yet-elegant, fruit-forward wines. His innovation and skill has won him countless medals and 20 major international trophies. Cuvée Diane is named after Hervé’s wife. It’s complex, elegant and embodies the very best of Viñalba. It has delicate and fresh aromas of liquorice, vanilla and a touch of mint. Cabernet Franc shows itself with notes of ripe dark cherry. 18 months of French oak ageing adds roundness and vanilla spice. Venison in a berry sauce will pair beautifully with its jammy dark fruit and silky tannins.",£39.99 per bottle,75CL,Malbec,Cabernet Franc,Natural Cork,Argentina,11.3,"Violet, Black Fruit, Liquorice, Mint, Red Fruit, Ripe Fruit, Vanilla",per bottle,Red,ABV 15.00%,Mendoza,Rich & Juicy,2019,Luján De Cuyo,39.99
"Yalumba 'The Signature' Cabernet Sauvignon-Shiraz 2018/19, Barossa","\"You may have tried Yalumba's entry-level work before. This is its Saturday-night wine. Almost equal parts Cabernet Sauvignon and Shiraz, it?s a rich, full-bodied cocktail of mocha, plum, cherry and black pepper that boasts plenty of complexity. Wine Enthusiast gave it 93 points, calling it \"\"Classic Barossa\"\".\"",£41.99 per bottle,75CL,Cabernet Sauvignon,Shiraz,Natural Cork,Australia,10.9,"Vanilla, Black Cherry, Blackberry, Blackcurrant, Cedar, Cinnamon, Nutmeg, Smoke, Spice, Tobacco",per bottle,Red,ABV 14.50%,South Australia,Savoury & Full Bodied,2018,Barossa Valley,41.99
Definition Provence Rosé 2021/22,"The Definition range brings the world's greatest wine styles to Majestic customers. To capture the very Definition of rosé, naturally we made a beeline for Provence. Specifically, to an area where 2,900 annual hours of sunshine, and the famous Mistral wind create the perfect growing environment for grapes ideally suited to make exceptional rosé. This blend includes fruity Grenache and Cinsault, plus some Cabernet Sauvignon and Syrah for structure and a hint of spice. The result is a classically crisp and refreshing wine that punches well above its price point. It’s elegant and beautifully aromatic, with juicy flavours of raspberry, strawberry and redcurrant. The delicate fruity notes and fresh character make it ideal for light summer salads.",£11.99 per bottle,75CL,Grenache,"Syrah, Cabernet Sauvignon, Cinsault",Natural Cork,France,9.8,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Coteaux D'Aix-En-Provence,11.99
Rémy Ferbras Côtes du Rhône Villages 2021,"Les Grandes Serres specialises in wines from the picturesque Southern Rhône Valley, particularly Châteauneuf-du-Pape, Gigondas and Vacqueyas. With a new and enthusiastic team, modern cellars and careful maturation practices, Les Grandes Serres make internationally renowned wines that showcase the best of the region. A blend of Grenache, Syrah and Mourvèdre, this supple red was the standout wine for our Rhône buyer when he visited. Discover jammy notes of red fruits and spicy hints – at incredible value. Its smooth tannins pair wonderfully with slow-roasted meat dishes.",£11.99 per bottle,75CL,Grenache,"Mourvèdre, Syrah",Natural Cork,France,10.5,"Black Pepper, Blackberry, Red Fruit",per bottle,Red,ABV 14.00%,Rhône,Smooth & Mellow,2021,Côtes Du Rhône Villages,11.99
"Amiral de Beychevelle 2020, Saint-Julien","Built in 1565, Château Beychevelle has long been celebrated for its exceptional wines. It was recognised as a Fourth Growth estate in the prestigious 1855 Bordeaux classification, and today the team continues to uphold its stellar reputation. This is their second wine – made with the same care and precision as their grand vin, but from younger vines and with a higher proportion of Merlot in the blend. You’ll find it fantastically approachable, and full of the elegance and finesse Château Beychevelle is famed for. Discover rich flavours of blackberry, cassis, spice and tobacco, plus silky tannins and a smooth texture. It’ll continue to age well in bottle for another 15 years, but it’s also drinking well now – enjoy it with red meats like lamb, or with hard cheeses.",£39.99 per bottle,75CL,Cabernet Sauvignon,"Cabernet Franc, Merlot, Petit Verdot",Natural Cork,France,10.1,"Red Fruit, Savoury, Spice",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2020,Saint-Julien,39.99
"Château Pigoudet 'La Chapelle' Rosé 2021/22, Coteaux d'Aix-en-Provence","Château Pigoudet's vineyards lie in the northern part of the Coteaux d'Aix-en-Provence region, where year-round sunshine and altitudes of 400 metres provide ideal conditions for growing top quality grapes. The team harvest the fruit at night when cooler temperatures preserve the refreshing acidity, making for a crisp, balanced wine. A testament to its quality, La Chapelle has scooped numerous accolades – most recently, the 2022 vintage was awarded the top ‘Grand Or’ medal at the Vinalies Internationales competition. Expect delicate notes of strawberry, citrus, peach, melon and a subtle touch of spice. Its fresh and fruity character makes it delicious with a range of Mediterranean-style dishes, like Basque chicken.",£13.99 per bottle,75CL,Cinsault,"Syrah, Cabernet Sauvignon, Grenache",Screwcap,France,10.1,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.50%,Provence,Delicate & Dry,2022,Coteaux D'Aix-En-Provence,13.99
"Caves d'Esclans 'Whispering Angel' Rosé 2021/22 Magnum, Provence","This beautiful salmon-pink Provence rosé has a very pretty scent of crushed strawberries, peach, rose-water and orange blossom. On the palate, it is wonderfully dry and crisp with delicate summer berry fruits balanced by citrus zest acidity and a deliciously creamy finish. A fabulously sophisticated rosé that is perfect for summer picnics or evening aperitif.",£47.99 per bottle,150CL,Grenache,"Cinsault, Rolle",Natural Cork,France,19.5,"Herbaceous, Peach, Raspberry, Strawberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Côtes De Provence,47.99
"Maison Saint Aix 'AIX' Rosé Double Magnum 2021/22, Coteaux d'Aix en Provence","An award-winning wine from one of the region's largest and most prestigious wineries, Domaine de la Grande Séouve, who have established AIX as perhaps the definitive Provence rosé. Boldly brought to you in a double magnum; a great addition to the most decadent of parties. Unashamedly vibrant and summery, with a bright pink colour and a delicate balance of crisp acidity and soft, ripe summer fruit. A superb choice for any event, and the perfect match for canapés or seafood.",£83.99 per bottle,300CL,Grenache,"Carignan, Cinsault, Syrah",Natural Cork,France,39,"Herbaceous, Peach, Raspberry, Strawberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Coteaux D'Aix-En-Provence,83.99
"Cloudy Bay 'Pelorus' Sparkling Rosé, Marlborough","An excellent rosé from New Zealand's masters of top quality sparkling wine. Vinified in the traditional method, from 80% Pinot Noir, selected from a number of parcels in the Wairau Valley, blended to create a defined yet delicate style. Fine bubbles and a pale pink colour. The aromas are of strawberry and cranberry, with subtle pot pourri and flint. The palate is explosive and abundant, with lashings of cherry fruit and sweet spice. Drink with smoked salmon or charcuterie canapés, sashimi or Peking duck.",£32.99 per bottle,75CL,Pinot Noir,"Pinot Meunier, Chardonnay",Natural Cork,New Zealand,9.4,"Strawberry, Raspberry, Red Fruit",per bottle,Rosé,ABV 12.50%,Marlborough,Crisp & Fruity,NV,Wairau Valley,32.99
In 2022,"this wine won an IWC award for the 2017 vintage.\"",£14.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,10.5,"Vanilla, Black Fruit, Red Fruit",per bottle,Red,ABV 14.00%,Rioja And Navarra,Savoury & Full Bodied,2018,Rioja,14.99
"Château Tour de Bigorre 2016, Bordeaux","Château Tour de Bigorre have been making excellent value claret for 80 years. You'll taste their expertise in this Merlot, Cabernet Sauvignon and Cabernet Franc blend. Showing signs of maturity, its juicy and ripe red-fruit flavours are complemented by hints of vanilla. Try it with your Sunday roast.",£11.99 per bottle,75CL,Merlot,"Cabernet Franc, Cabernet Sauvignon",Natural Cork,France,10.1,"Red Fruit, Savoury, Vanilla, Toast",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2016,Bordeaux,11.99
"Thierry Delaunay 'Le Manoir' Rosé 2020/21, Touraine","Touraine, in the Loire Valley, is full of fantastic Sauvignon Blanc. But if you scratch the surface, you'll find exceptional rosé too. 90% of what fifth-generation winemaker Thierry Delaunay makes here is white wine. He crafts a small amount of this rosé from Gamay, Cabernet Franc and Malbec grapes. Interestingly, he ages it on its lees, and this brings a curious texture to notes of redcurrant, strawberry and raspberry. Delicious with goat's cheese.",£11.99 per bottle,75CL,Gamay,"Malbec, Cabernet Franc",Screwcap,France,10.1,"Wet Stones, Floral, Peach, Raspberry, Strawberry",per bottle,Rosé,ABV 13.50%,Loire,Ripe & Fruity,2021,Touraine,11.99
Rhonea 'Notre Dame des Vignes' Visan 2020,"A group of nearly 400 artisan winegrowers with vineyards across the Côtes du Rhône, Rhonéa shows off the power of community winemaking. They’re part of Winegrowers for Sustainable Development and have blossomed from just a handful of families in the 1920s to an influential body making fruit-forward wines. This Grenache and Syrah blend bagged a gold medal at the Concours des Grand Vins de France. When you taste it you’ll know why: it’s powerful yet restrained, with intense black and blue fruits, a kick of white pepper on the finish and harmonious tannins.",£12.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.5,"Black Pepper, Blackberry, Blueberry, Violet",per bottle,Red,ABV 14.00%,Rhône,Smooth & Mellow,2020,Côtes Du Rhône Villages,12.99
Château Grand Jean Bordeaux Blanc 2021,"The Dulon family have been making wine at Château Grand Jean for 250 years. They’ve come a long way; when the estate was founded there were just 2 hectares and now there’s 160. Sophie and Carole Dulon, daughters of owner Michel, joined the team in 2012 and are using technology to ensure grapes are picked at optimum ripeness. White Bordeaux doesn’t get more classic than this blend of Sauvignon Blanc and Sémillon. With bold, fruity aromas and a lively flavour, it makes just as great an apéritif as it does a match for food. No wonder French wine competition Gilbert & Gaillard awarded it a gold medal.",£12.99 per bottle,75CL,Sauvignon Blanc,Sémillon,Synthetic Cork,France,9,"Citrus Fruit, Gooseberry, Grapefruit, Green Apple",per bottle,White,ABV 12.00%,Bordeaux,Crisp & Zesty,2021,Entre-Deux-Mers,12.99
Bodegas Ontañón 'Canderuela' Rioja Crianza 2019,"When you’re after a classic bottle, you can’t do better than this – a bold Rioja from a family who’ve been making it for 80 years. The fourth-generation Pérez Cuevas family farm high-altitude plots at up to 800 metres in the  Sierra de Yerga mountains. They are working to make all their vineyards 100% organic and are continuously promoting biodiversity. Olive trees and other native flora are dotted among their picturesque vineyards. Expect plenty of bold strawberry and cherry flavours, with hints of vanilla and spice – the perfect accompaniment to roast lamb.",£11.99 per bottle,75CL,Tempranillo,Garnacha,Natural Cork,Spain,10.5,"Black Cherry, Black Plum, Coconut, Sweet Spice",per bottle,Red,ABV 14.00%,Rioja And Navarra,Smooth & Mellow,2019,Rioja,11.99
Cantina del Garda Valpolicella Ripasso DOC 2019,"The timeless, elegant wines of Cantina del Garda match their wonderfully ornate labels, which evoke the classic design style of Verona. They produce a range of impressive wines that capture the character of the northern Italian region, including a Soave, Corvina and Italy’s favourite sparkling – Prosecco. It doesn’t get much more classic Valpolicella Ripasso than this. Crushed Corvina Veronese, Corvinone, Rondinella and Molinara grapes are combined with the partly fermented skins from Amarone wine production. This creates a bottling that’s a beefy step-up in body, flavour and tannin from standard Valpolicella. Expect intense cherry aromas and full-on flavour.",£15.99 per bottle,75CL,Corvina,"Corvinone, Rondinella",Natural Cork,Italy,10.1,"Black Cherry, Black Pepper, Sweet Spice",per bottle,Red,ABV 13.50%,Veneto,Bold & Spicy,2019,Valpolicella,15.99
Baron Edmond de Rothschild Montagne-Saint-Émilion 2016/18,"This delicious Saint-Émilion-lookalike is made by Domaine Edmond de Rothschild Heritage – the same family behind some of Bordeaux’s most expensive wines. The family brings all the same expertise to this. It’s from Montagne-Saint-Émilion – one of the only Saint-Émilion satellite appellations with high enough quality wines to use the Saint-Émilion name. Thanks to its Rothschild winemakers, it punches well above its price point. It's rich, savoury and full of both fresh- and dried-fruit flavours. A perfect pairing for roasted pork.",£28.99 per bottle,75CL,Merlot,Cabernet Sauvignon,Natural Cork,France,10.5,"Tobacco, Black Cherry, Black Plum, Cedar, Chocolate, Sweet Spice",per bottle,Red,ABV 14.00%,Bordeaux,Savoury & Full Bodied,2018,Montage-Saint-Émilion,28.99
"Bouvet Ladubay 'Saphir' Saumur Brut 2018/19, Magnum","Love vintage sparkling wine, but not the price tag? This show-stopping magnum is not to be missed. A blend of Chenin Blanc and Chardonnay, it’s made using the same traditional method as premium French fizz, offering plenty of delicious complexity for just a fraction of the cost. 18 months of ageing adds richer brioche and biscuit notes, alongside flavours of honeyed peach and hazelnut. In magnum form, it'll make a classy addition to any party or special occasion – enjoy it as an apéritif or with canapés.",£32.99 per bottle,1.5LTR,Chenin Blanc,Chardonnay,Natural Cork,France,18.8,"Hazelnut, Honey, Peach",per bottle,White,ABV 12.50%,Loire,Rich & Toasty,2019,Saumur,32.99
Cantina Chiara Ziliani 'Duca Diseo' Franciacorta DOCG Brut,"Franciacorta is Italy's answer to Champagne. To achieve the same high quality, sparkling wines here are produced using the traditional second-fermentation method applied in the prestigious French region. And much like in Champagne, winemaker Chiara Ziliani ensures only the best Pinot Noir and Chardonnay grapes are carefully harvested by hand for her blend. Luxurious and complex, it’s aged in contact with the residual yeast sediment known as ‘lees’, giving it a delicious creamy texture. Expect aromas of white peach, apple and pear and rich bread and biscuit flavours. It’s a perfect match for seafood risotto.",£22.99 per bottle,75CL,Chardonnay,Pinot Noir,Natural Cork,Italy,9.4,"Bread, Peach, Pear",per bottle,White,ABV 12.50%,Lombardy,Light & Refreshing,NV,Franciacorta,22.99
Villa Antinori Chianti Classico Riserva 2019/20,"So what’s a Riserva? In Chianti Classico, it must be aged for at least two years in oak barrels, plus three months in the bottle. It takes a lot of patience. But this means it’s more elegant and smooth. Taste the benefits in this release from Villa Antinori. It has aromas of wild cherries and cinnamon and a long, spicy finish. Try it with roasted vegetables.",£27.99 per bottle,75CL,Sangiovese,"Merlot, Cabernet Sauvignon",Natural Cork,Italy,10.5,"Vanilla, Cloves, Earth, Red Cherry, Red Fruit, Spice",per bottle,Red,ABV 14.00%,Tuscany,Savoury & Full Bodied,2020,Chianti Classico,27.99
"Château la Sauvageonne Organic ‘Grand Vin’ 2019/20, Terrasses du Larzac","Terrasses du Larzac is a modern appellation created in 2005, covering red wines grown within a specific area on the slopes of the Causse du Larzac. Including some of the northern Languedoc's highest vineyards, the area is noted for its hot days and cool nights. A robust, fleshy wine with plenty of fine-grained tannins giving weight, volume and an enduring texture. Heady aromas of garrigue herbs and fruit compote complete the picture. Drink now or allow to mature for another 3-5 years. Serve with steak or strong cheeses.",£29.99 per bottle,75CL,Syrah,"Mourvèdre, Carignan, Grenache",Natural Cork,France,11.6,"Spice, Black Cherry, Black Plum",per bottle,Red,ABV 15.50%,Languedoc-Roussillon,Bold & Spicy,2020,Terrasses Du Larzac,29.99
"Château de Pennautier 2020/21, Cabardès","Bertrand Seube used to make wine at the world-famous Château Mouton-Rothschild. Today, he creates this rustic red blend at a historic 15th century estate a stone's throw from the fortress town of Carcassonne. You can taste the benefits of his expertise in flavours of blackcurrant, raspberry and baking spices. It has firm tannins that are great with a casserole.",£12.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Grenache, Malbec",Natural Cork,France,10.9,"Spice, Black Fruit, Dried Herbs",per bottle,Red,ABV 14.50%,Languedoc-Roussillon,Bold & Spicy,2021,Cabardès,12.99
Cune Rioja Crianza 2019/20,"In 1879, two brothers, Eusebio and Raimundo Real de Asúa, founded CVNE. It's still run by one of their direct descendants and based in the heart of Haro – the capital of Rioja. But far from being constrained by tradition, CVNE is known as an innovator. Take this Crianza. It’s a really modern style, made from a single plot of their oldest vines. They have an average age of 30 years old, so yields are low – and fewer grapes mean more concentrated flavour. Bright. Supple. Fresh. It's full of juicy red-fruit flavours, making it ideal for tapas dishes.",£11.99 per bottle,75CL,Tempranillo,"Mazuelo, Grenache",Natural Cork,Spain,10.5,"Vanilla, Black Fruit, Red Fruit",per bottle,Red,ABV 14.00%,Rioja And Navarra,Smooth & Mellow,2019,Rioja,11.99
"Château Tour Saint Bonnet 2011, Médoc","Great Bordeaux doesn't have to cost the earth – you just need to know where to look. Based in Saint-Christoly in the north of the Médoc region, Château Tour Saint Bonnet is recognised as a Cru Bourgeois estate: a classification of quality and value. The grapes for this mature claret are sourced from a single plot of old vines overlooking the Gironde estuary, on the finest gravel soils. Here, brothers Frédéric and Edouard employ innovative winemaking techniques, ageing their wines in large oak foudres instead of traditional oak barriques. Their blends have a reputation for concentration and excellent ageability. And with over 10 years of age, this 2011 vintage is remarkably complex. Ripe. Structured. Rounded. It has perfumed notes of blackcurrant, blueberry and spice, great texture and a long finish. Its subtle savoury character will pair well with rich meat dishes such as beef, lamb or venison.",£19.99 per bottle,75CL,Merlot,"Cabernet Sauvignon, Petit Verdot",Natural Cork,France,10.1,"Blackcurrant, Blueberry, Spice",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2011,Médoc,19.99
Les Lauriers du Terroir Sainte-Cécile Côtes du Rhône Villages 2019,"If you love traditional Rhône blends, Sainte-Cécile is a name to look out for. Its wines have a similar elegance to those of its neighbour, Cairanne, which was recently elevated to prestigious 'cru' status. This one is made by Terranéa, one of the best co-operatives in the area. Their founder, Patrice Roland, was born and raised in the Rhône Valley, so you can be sure that he knows what a quality Rhône wine should be. Expect notes of red and black fruits, spice and dried herbs, plus a hint of classic Rhône pepperiness that makes it a perfect match for rich beef dishes.",£8.99 per bottle,75CL,Grenache,"Mourvèdre, Syrah",Natural Cork,France,10.5,"Dried Herbs, Red Fruit, Spice, White Pepper",per bottle,Red,ABV 14.00%,Rhône,Smooth & Mellow,2019,Côtes Du Rhône Villages,8.99
Charmes de Kirwan Margaux 2019,"The second wine of renowned Margaux proerty Château Kirwan, this promises high quality and fantastic value for money. A delicate blend of traditional Bordeaux grapes, which gives the wine structure and balance – Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot. This comes from younger vines than their grand vin – but it's made with the same scrupulous attention to detail. It has a higher proportion of Merlot, giving it a supple, rounded mouthfeel and delcious plummy notes.True to its Margaux roots, it's a plush, fragrant claret that's full of perfumed blackberry, blackcurrant, black cherry and spice aromas. Its firm tannins will make it an ideal pairing to roasted meats or strong cheese after an hour in the decanter.",£36.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.1,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2019,Margaux,36.99
Domaine de Valliere ‘La Combe de Vallière’ Minervois 2021/22,"In the Languedoc region, the name of Lorgeril carries a lot of weight amongst the wine community. This twelve-generation family first established vines in 1620, and they’ve grown to become one of the most respected names in the business. Just north of Corbières, they run Domaine de Valliere in the Minervois appellation. Just like its southern neighbour, the spot is renowned for robust reds, only here you’ll get excellent value for money, since it's not half as well known. This sustainably made Syrah-Grenache blend is kept unoaked to let its fruity flavours shine. Expect powerful and complex flavours of ripe cherry and dried fruits, with a fresh minerality and baking spices. Its notes of star anise and clove would compliment roasted duck in cherry sauce perfectly.",£11.99 per bottle,75CL,Syrah,Grenache,Natural Cork,France,10.5,"Cloves, Dried Fruit, Red Cherry",per bottle,Red,ABV 14.00%,Languedoc-Roussillon,Smooth & Mellow,2021,Minervois,11.99
Réserve des Diacres Châteauneuf-du-Pape 2020/21,"We worked with Baptiste Grangeon, owner and winemaker of renowned Domaine Cristia, to blend the perfect Châteauneuf – without the typical price tag. It’s blended from three different terroirs within the region: sand, limestone and the famous ‘galets roulés’ pebbles. The magic? Blending from these different soils is the secret to the best Châteauneuf. Dense. Rich. Heady. It’s full of spice, raspberry and redcurrant. And its firm structure makes it perfect with Mediterranean-style foods, like rustic vegetable dishes.",£22.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.9,"White Pepper, Black Plum, Blackberry, Earth, Raspberry, Spice",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2021,Châteauneuf-Du-Pape,22.99
"Château Fonplégade 2015, Saint-Émilion Grand Cru","Château Fonplégade's name translates to ‘fountain of plenty’, derived from the 13th century stone fountain that graces the estate's vineyard. It quenched the thirst of passing pilgrims for hundreds of years, and continues to provide sustenance to the estate's vines in the driest vintages. With an aim to create the purest expression of Saint-Émilion, Château Fonplégade recruited one of the world's most sought-after winemaking consultants and made the change to entirely organic farming. Predominantly Merlot with just enough Cabernet Franc to add structure, this blend is made from hand-picked grapes from their oldest vines. It’s aged for 16-20 months in a variety of amphora, concrete vessels and oak barrels, adding complex flavours and texture. It’s full bodied and plush, with notes of blackcurrant, blueberry, cocoa and tobacco and a long, smooth finish. A dream pairing for a rich cassoulet.",£59.99 per bottle,75CL,Merlot,Cabernet Franc,Natural Cork,France,10.9,"Red Fruit, Red Plum, Spice",per bottle,Red,ABV 14.50%,Bordeaux,Savoury & Full Bodied,2015,Saint-Émilion,59.99
Muga Rioja Reserva 2018/19,"Muga is arguably the most traditional bodega in Rioja. It’s based next to the railway station – the heart of old Haro, and there’s not a stainless-steel tank in sight. They even have their own cooper to give their barrels the perfect amount of toasting. Unsurprisingly, this Reserva is a real classic. It’s a masterclass in ageing, spending 36 months in oak before further resting in the bottle. The long maturation gives it incredible structure and complexity. Full. Smooth. Supple. Its flavours are richly complex. Think blackberry, vanilla, coffee and a hint of spice. This will easily last for a decade – but it's delicious now. Enjoy it best with rack of lamb.",£22.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,10.9,"Vanilla, Black Fruit, Red Fruit",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2019,Rioja,22.99
